iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,datetime,change_new_cases,rolling_avg_new_cases
USA,North America,United States,15/05/2020,1417889.0,27143.0,22988.142999999996,85906.0,1773.0,1462.286,4283.6179999999995,82.00200000000001,69.45,259.533,5.356,4.418,428236.0,11968061.0,36.157,1.294,367691.0,1.111,15.995,0.063,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-15,0.3060821865075547,0.007320620999996197
USA,North America,United States,16/05/2020,1443397.0,25508.0,22781.142999999996,87568.0,1662.0,1484.0,4360.681,77.063,68.825,264.55400000000003,5.021,4.4830000000000005,362864.0,12330925.0,37.253,1.0959999999999999,374082.0,1.13,16.421,0.061,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-16,-0.0602365250709207,0.005825780153916977
USA,North America,United States,17/05/2020,1467884.0,24487.0,22620.429,88754.0,1186.0,1422.8570000000002,4434.659000000001,73.97800000000001,68.339,268.137,3.583,4.2989999999999995,303736.0,12634661.0,38.171,0.9179999999999999,386849.0,1.169,17.102,0.057999999999999996,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-17,-0.04002665830327745,0.007235439834776702
USA,North America,United States,18/05/2020,1486757.0,18873.0,22422.571,89562.0,808.0,1433.4289999999999,4491.677,57.018,67.741,270.578,2.441,4.331,329474.0,12964135.0,39.166,0.995,383769.0,1.159,17.115,0.057999999999999996,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-18,-0.22926450769796214,0.004346601058532272
USA,North America,United States,19/05/2020,1508598.0,21841.0,22954.571,90353.0,791.0,1381.286,4557.661,65.984,69.34899999999999,272.968,2.39,4.173,453881.0,13418016.0,40.537,1.371,390562.0,1.18,17.015,0.059000000000000004,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-19,0.15726169660361355,0.04191064947535528
USA,North America,United States,20/05/2020,1528568.0,19970.0,22657.714,91921.0,1568.0,1362.0,4617.9929999999995,60.332,68.452,277.705,4.737,4.115,411823.0,13829839.0,41.782,1.244,388990.0,1.175,17.168,0.057999999999999996,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-20,-0.0856645757978115,-0.0013240797034661206
USA,North America,United States,21/05/2020,1551853.0,23285.0,23015.286,93439.0,1518.0,1329.4289999999999,4688.34,70.347,69.532,282.291,4.586,4.016,509243.0,14339082.0,43.32,1.538,399894.0,1.208,17.375,0.057999999999999996,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-21,0.16599899849774657,0.030592944962705846
USA,North America,United States,22/05/2020,1577287.0,25434.0,22771.142999999996,94702.0,1263.0,1256.5710000000001,4765.179,76.839,68.794,286.106,3.8160000000000003,3.7960000000000003,492390.0,14831472.0,44.808,1.4880000000000002,409059.0,1.236,17.964000000000002,0.055999999999999994,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-22,0.09229117457590719,5.1371829613344744e-05
USA,North America,United States,23/05/2020,1601434.0,24147.0,22576.714,96007.0,1305.0,1205.5710000000001,4838.13,72.95100000000001,68.207,290.04900000000004,3.943,3.642,381628.0,15213100.0,45.961000000000006,1.153,411739.0,1.244,18.237000000000002,0.055,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-23,-0.050601556970983674,0.0014277958438900626
USA,North America,United States,24/05/2020,1622670.0,21236.0,22112.286,97087.0,1080.0,1190.4289999999999,4902.287,64.157,66.804,293.312,3.263,3.596,294910.0,15508010.0,46.852,0.8909999999999999,410478.0,1.24,18.563,0.054000000000000006,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-24,-0.12055327783989733,-0.010076006947055636
USA,North America,United States,25/05/2020,1643238.0,20568.0,22354.429,97720.0,633.0,1165.4289999999999,4964.4259999999995,62.138000000000005,67.535,295.224,1.912,3.5210000000000004,396091.0,15904101.0,48.048,1.197,419995.0,1.2690000000000001,18.788,0.053,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-25,-0.031456018082501425,0.018182348712295897
USA,North America,United States,26/05/2020,1662302.0,19064.0,21957.714,98220.0,500.0,1123.857,5022.02,57.595,66.337,296.735,1.511,3.395,459240.0,16363341.0,49.43600000000001,1.3869999999999998,420761.0,1.271,19.162,0.052000000000000005,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-26,-0.07312329832749898,-0.01472979342072018
USA,North America,United States,27/05/2020,1681212.0,18910.0,21806.286,98916.0,696.0,999.2860000000001,5079.15,57.129,65.87899999999999,298.837,2.103,3.0189999999999997,516627.0,16879968.0,50.996,1.561,435733.0,1.3159999999999998,19.982,0.05,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-27,-0.008078052874527897,-0.0036460044316796647
USA,North America,United States,28/05/2020,1699933.0,18721.0,21154.286,100442.0,1526.0,1000.429,5135.708,56.558,63.91,303.448,4.61,3.022,529753.0,17409721.0,52.597,1.6,438663.0,1.325,20.736,0.048,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-28,-0.009994711792702282,-0.02878796304460093
USA,North America,United States,29/05/2020,1721750.0,21817.0,20637.571,101617.0,1175.0,987.857,5201.62,65.91199999999999,62.349,306.998,3.55,2.984,511545.0,17921266.0,54.141999999999996,1.545,441399.0,1.334,21.388,0.047,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-29,0.1653757812082688,-0.01834730495426356
USA,North America,United States,30/05/2020,1747087.0,25337.0,20807.571,102836.0,1219.0,975.571,5278.166,76.546,62.861999999999995,310.68,3.6830000000000003,2.947,466760.0,18388026.0,55.553000000000004,1.41,453561.0,1.37,21.798000000000002,0.046,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-30,0.1613420726956043,0.011930356426677582
USA,North America,United States,31/05/2020,1770384.0,23297.0,21102.0,103781.0,945.0,956.2860000000001,5348.549,70.383,63.751999999999995,313.535,2.855,2.889,368750.0,18756776.0,56.667,1.114,464109.0,1.402,21.994,0.045,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-05-31,-0.08051466235150173,0.017650158639305524
USA,North America,United States,01/06/2020,1790191.0,19807.0,20993.286,104383.0,602.0,951.857,5408.389,59.839,63.423,315.35400000000004,1.819,2.8760000000000003,429692.0,19186468.0,57.965,1.298,468910.0,1.4169999999999998,22.336,0.045,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-01,-0.14980469588359013,0.0007432046677214231
USA,North America,United States,02/06/2020,1811277.0,21086.0,21282.142999999996,105147.0,764.0,989.571,5472.092,63.703,64.296,317.66200000000003,2.3080000000000003,2.99,462375.0,19648843.0,59.361999999999995,1.3969999999999998,469357.0,1.4180000000000001,22.054000000000002,0.045,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-02,0.06457313071136461,0.020414123101844792
USA,North America,United States,03/06/2020,1831821.0,20544.0,21515.571,106181.0,1034.0,1037.857,5534.158,62.066,65.001,320.786,3.1239999999999997,3.135,619729.0,20268572.0,61.233999999999995,1.8719999999999999,484086.0,1.462,22.499000000000002,0.044000000000000004,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-03,-0.02570425874988147,0.017896093691079997
USA,North America,United States,04/06/2020,1851520.0,19699.0,21655.286,107175.0,994.0,961.857,5593.670999999999,59.513000000000005,65.423,323.789,3.003,2.906,600227.0,20868799.0,63.047,1.8130000000000002,494154.0,1.493,22.819000000000003,0.044000000000000004,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-04,-0.041131230529595,0.01344801958580961
USA,North America,United States,05/06/2020,1872660.0,21140.0,21558.571,108211.0,1036.0,942.0,5657.5380000000005,63.867,65.131,326.91900000000004,3.13,2.846,550423.0,21419222.0,64.71,1.663,499708.0,1.51,23.179000000000002,0.043,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-05,0.07315092136656687,0.00027303960842361974
USA,North America,United States,06/06/2020,1897838.0,25178.0,21535.857000000004,109143.0,932.0,901.0,5733.604,76.066,65.062,329.735,2.8160000000000003,2.722,504020.0,21923242.0,66.233,1.5230000000000001,505031.0,1.526,23.451,0.043,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-06,0.19101229895931882,0.0045116433603828365
USA,North America,United States,07/06/2020,1920061.0,22223.0,21382.429,109802.0,659.0,860.143,5800.741999999999,67.138,64.59899999999999,331.725,1.9909999999999999,2.5989999999999998,351936.0,22275178.0,67.296,1.063,502629.0,1.5190000000000001,23.506999999999998,0.043,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-07,-0.11736436571610132,-0.0007525999774171042
USA,North America,United States,08/06/2020,1942363.0,22302.0,21738.857000000004,110514.0,712.0,875.857,5868.119000000001,67.377,65.676,333.876,2.151,2.6460000000000004,680686.0,22955864.0,69.35300000000001,2.056,538485.0,1.6269999999999998,24.771,0.04,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-08,0.0035548755793546327,0.021155910231575006
USA,North America,United States,09/06/2020,1961185.0,18822.0,21415.429,111007.0,493.0,837.143,5924.983,56.864,64.699,335.366,1.489,2.529,586160.0,23542024.0,71.123,1.771,556169.0,1.68,25.97,0.039,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-09,-0.15603981705676617,-0.01036022516387225
USA,North America,United States,10/06/2020,1979850.0,18665.0,21147.0,112006.0,999.0,832.143,5981.371999999999,56.388999999999996,63.888000000000005,338.384,3.0180000000000002,2.5140000000000002,639659.0,24181683.0,73.056,1.932,559016.0,1.689,26.435,0.038,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-10,-0.008341302730846878,-0.007879802875438737
USA,North America,United States,11/06/2020,2000464.0,20614.0,21277.714,112924.0,918.0,821.2860000000001,6043.65,62.277,64.283,341.157,2.773,2.481,528503.0,24710186.0,74.653,1.597,548770.0,1.6580000000000001,25.791,0.039,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-11,0.1044200375033486,0.012913235414981778
USA,North America,United States,12/06/2020,2023347.0,22883.0,21526.714,113820.0,896.0,801.2860000000001,6112.781999999999,69.132,65.035,343.86400000000003,2.707,2.421,537383.0,25247569.0,76.27600000000001,1.624,546907.0,1.652,25.406,0.039,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-12,0.11007082565246917,0.018187507455824963
USA,North America,United States,13/06/2020,2048986.0,25639.0,21592.571,114669.0,849.0,789.429,6190.241,77.459,65.234,346.42900000000003,2.565,2.385,615488.0,25863057.0,78.135,1.859,562831.0,1.7,26.066,0.038,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-13,0.12043875365992229,0.008105572413054032
USA,North America,United States,14/06/2020,2074526.0,25540.0,22066.429,115436.0,767.0,804.857,6267.4,77.16,66.665,348.746,2.3169999999999997,2.432,353153.0,26216210.0,79.202,1.067,563005.0,1.7009999999999998,25.514,0.039,tests performed,72.69,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-14,-0.003861305043098451,0.024320295366340155
USA,North America,United States,15/06/2020,2094069.0,19543.0,21672.286,115732.0,296.0,745.429,6326.441999999999,59.042,65.475,349.64099999999996,0.894,2.252,567083.0,26783293.0,80.916,1.713,546776.0,1.652,25.229,0.04,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-15,-0.23480814408770556,-0.009731564586097015
USA,North America,United States,16/06/2020,2114026.0,19957.0,21834.429,116127.0,395.0,731.429,6386.734,60.293,65.965,350.834,1.193,2.21,646080.0,27429373.0,82.868,1.952,555336.0,1.6780000000000002,25.434,0.039,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-16,0.021184055672107682,0.015586131518027822
USA,North America,United States,17/06/2020,2137731.0,23705.0,22554.429,116963.0,836.0,708.143,6458.35,71.616,68.14,353.36,2.526,2.1390000000000002,702021.0,28131394.0,84.988,2.121,564244.0,1.705,25.017,0.04,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-17,0.18780377812296445,0.043606857354286585
USA,North America,United States,18/06/2020,2163290.0,25559.0,23260.857000000004,117717.0,754.0,684.7139999999999,6535.566999999999,77.217,70.274,355.63800000000003,2.278,2.069,700226.0,28831620.0,87.104,2.115,588776.0,1.7790000000000001,25.311999999999998,0.04,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-18,0.07821134781691619,0.03986275882765338
USA,North America,United States,19/06/2020,2191052.0,27762.0,23957.857000000004,118434.0,717.0,659.143,6619.44,83.87200000000001,72.38,357.80400000000003,2.166,1.9909999999999999,820758.0,29652378.0,89.584,2.48,629258.0,1.901,26.265,0.038,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-19,0.08619273054501342,0.03645160238373113
USA,North America,United States,20/06/2020,2220961.0,29909.0,24567.857000000004,119112.0,678.0,634.714,6709.798000000001,90.359,74.223,359.852,2.048,1.9180000000000001,610968.0,30263346.0,91.429,1.8459999999999999,628613.0,1.899,25.587,0.039,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-20,0.07733592680642598,0.030294055690374515
USA,North America,United States,21/06/2020,2255119.0,34158.0,25799.0,119719.0,607.0,611.857,6812.994000000001,103.196,77.942,361.686,1.834,1.848,449358.0,30712704.0,92.787,1.358,642356.0,1.9409999999999998,24.898000000000003,0.04,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-21,0.14206426159350038,0.05114056520988863
USA,North America,United States,22/06/2020,2280912.0,25793.0,26691.857000000004,119975.0,256.0,606.143,6890.918000000001,77.92399999999999,80.639,362.459,0.773,1.831,587670.0,31300374.0,94.56200000000001,1.775,645297.0,1.95,24.176,0.040999999999999995,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-22,-0.24489138708355285,0.04970010192476759
USA,North America,United States,23/06/2020,2312302.0,31390.0,28325.142999999996,120402.0,427.0,610.714,6985.751,94.833,85.574,363.749,1.29,1.845,787782.0,32088156.0,96.94200000000001,2.38,665540.0,2.011,23.496,0.043,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-23,0.21699685961307336,0.07767335963061983
USA,North America,United States,24/06/2020,2347022.0,34720.0,29898.714,121228.0,826.0,609.286,7090.644,104.89299999999999,90.32799999999999,366.245,2.495,1.841,726929.0,32815085.0,99.13799999999999,2.1959999999999997,669099.0,2.021,22.379,0.045,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-24,0.10608474036317306,0.06599921137922106
USA,North America,United States,25/06/2020,2381361.0,34339.0,31153.0,121979.0,751.0,608.857,7194.387,103.742,94.117,368.514,2.269,1.839,737493.0,33552578.0,101.366,2.228,674423.0,2.0380000000000003,21.649,0.046,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-25,-0.010973502304147509,0.05325851850478339
USA,North America,United States,26/06/2020,2422310.0,40949.0,33036.857,124416.0,2437.0,854.571,7318.099,123.712,99.80799999999999,375.876,7.362,2.582,773625.0,34326203.0,103.704,2.3369999999999997,667689.0,2.017,20.21,0.049,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-26,0.1924925012376597,0.0684442000323043
USA,North America,United States,27/06/2020,2467837.0,45527.0,35268.0,125039.0,623.0,846.7139999999999,7455.641,137.543,106.54899999999999,377.75800000000004,1.882,2.5580000000000003,663891.0,34990094.0,105.709,2.006,675250.0,2.04,19.146,0.052000000000000005,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-27,0.11179760189504018,0.07336729647353489
USA,North America,United States,28/06/2020,2510323.0,42486.0,36457.714,125539.0,500.0,831.429,7583.996999999999,128.355,110.14299999999999,379.269,1.511,2.512,488230.0,35478324.0,107.184,1.475,680803.0,2.057,18.674,0.054000000000000006,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-28,-0.06679552792848198,0.043530183684680264
USA,North America,United States,29/06/2020,2548996.0,38673.0,38297.714,125804.0,265.0,832.7139999999999,7700.8330000000005,116.836,115.70200000000001,380.069,0.8009999999999999,2.516,762397.0,36240721.0,109.488,2.303,705764.0,2.1319999999999997,18.428,0.054000000000000006,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-29,-0.08974721084592574,0.0656936374329127
USA,North America,United States,30/06/2020,2590552.0,41556.0,39750.0,126140.0,336.0,819.7139999999999,7826.379,125.546,120.09,381.085,1.015,2.476,867501.0,37108222.0,112.109,2.6210000000000004,717152.0,2.167,18.042,0.055,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-06-30,0.07454813435730356,0.04534381953923131
USA,North America,United States,01/07/2020,2634432.0,43880.0,41058.571,127410.0,1270.0,883.143,7958.945,132.567,124.04299999999999,384.921,3.8369999999999997,2.668,922626.0,38030848.0,114.896,2.787,745109.0,2.251,18.147000000000002,0.055,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-01,0.055924535566464595,0.038178075996844384
USA,North America,United States,02/07/2020,2686480.0,52048.0,43588.429000000004,128062.0,652.0,869.0,8116.189,157.243,131.686,386.89099999999996,1.97,2.625,745821.0,38776669.0,117.149,2.253,746299.0,2.255,17.121,0.057999999999999996,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-02,0.1861440291704648,0.06633772335036044
USA,North America,United States,03/07/2020,2739879.0,53399.0,45367.0,128740.0,678.0,617.714,8277.514000000001,161.325,137.059,388.939,2.048,1.8659999999999999,761002.0,39537671.0,119.448,2.299,744495.0,2.249,16.41,0.061,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-03,0.025956809099292988,0.04254691018773661
USA,North America,United States,04/07/2020,2794321.0,54442.0,46640.570999999996,129434.0,694.0,627.857,8441.99,164.476,140.907,391.036,2.097,1.8969999999999998,531065.0,40068736.0,121.053,1.604,725520.0,2.1919999999999997,15.556,0.064,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-04,0.019532200977546488,0.029366138628094656
USA,North America,United States,05/07/2020,2839542.0,45221.0,47031.28599999999,129676.0,242.0,591.0,8578.608,136.618,142.08700000000002,391.767,0.731,1.785,445978.0,40514714.0,122.4,1.347,719484.0,2.174,15.298,0.065,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-05,-0.16937291062047688,0.01471222681495253
USA,North America,United States,06/07/2020,2888635.0,49093.0,48519.857,129947.0,271.0,591.857,8726.924,148.316,146.584,392.586,0.8190000000000001,1.788,894017.0,41408731.0,125.101,2.701,738287.0,2.23,15.216,0.066,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-06,0.08562393578204808,0.039765247761805934
USA,North America,United States,07/07/2020,2938625.0,49990.0,49724.71400000001,130306.0,359.0,595.143,8877.95,151.026,150.225,393.671,1.085,1.798,859869.0,42268600.0,127.699,2.5980000000000003,737197.0,2.227,14.825999999999999,0.067,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-07,0.018271443994052117,0.03172572056705573
USA,North America,United States,08/07/2020,2996098.0,57473.0,51666.570999999996,131480.0,1174.0,581.429,9051.583,173.63299999999998,156.091,397.217,3.5469999999999997,1.757,932986.0,43201586.0,130.517,2.819,738677.0,2.2319999999999998,14.297,0.07,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-08,0.14968993798759755,0.045120778055789006
USA,North America,United States,09/07/2020,3055004.0,58906.0,52646.28599999999,132309.0,829.0,606.714,9229.546,177.96200000000002,159.05100000000002,399.722,2.505,1.8330000000000002,944202.0,44145788.0,133.37,2.853,767017.0,2.3169999999999997,14.569,0.069,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-09,0.0249334470099003,0.022090694889994076
USA,North America,United States,10/07/2020,3118008.0,63004.0,54018.429000000004,133291.0,982.0,650.143,9419.888,190.343,163.196,402.689,2.967,1.964,948675.0,45094463.0,136.236,2.866,793827.0,2.398,14.695,0.068,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-10,0.06956846501205316,0.028320931448959814
USA,North America,United States,11/07/2020,3184633.0,66625.0,55758.857,134097.0,806.0,666.143,9621.171,201.282,168.454,405.124,2.435,2.013,828575.0,45923038.0,138.739,2.503,836329.0,2.5269999999999997,14.999,0.067,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-11,0.05747254142594116,0.03374098008444477
USA,North America,United States,12/07/2020,3247684.0,63051.0,58306.0,134814.0,717.0,734.0,9811.655999999999,190.485,176.15,407.29,2.166,2.218,719741.0,46642779.0,140.914,2.174,875438.0,2.645,15.015,0.067,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-12,-0.05364352720450283,0.05027374914386963
USA,North America,United States,13/07/2020,3304942.0,57258.0,59472.429000000004,135205.0,391.0,751.143,9984.639000000001,172.984,179.674,408.471,1.181,2.269,835501.0,47478280.0,143.438,2.524,867078.0,2.62,14.579,0.069,tests performed,68.98,331002647.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924,2020-07-13,-0.0918780035209592,0.024916329243440023
